self.name,current_date,probabilityCatch,sum((offspring where each.isEgg) collect each.count),sum((offspring where !each.isEgg) collect each.count),(juvenil count true) + (migrant count each.isJuvenil),(adult count true) + (migrant count !each.isJuvenil),adult count each.slipped,adult count !each.slipped,catched_adult_tot,catched_juv_tot,eggs_tot,larva_tot,juv_tot,adult_tot,migrantJuv_tot,migrantAdult_tot,'\"',occupiedPonds_list,'\"'
Simulation 0,date ('2006-01-01 00:00:00'),0.95,0,0,753,295,0,295,0,0,164100,82050,3944,1316,1428,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2006-01-01 00:00:00'),0.95,0,0,1105,370,0,370,0,0,204300,102150,4416,1403,1654,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(131)],"
Simulation 2,date ('2006-01-01 00:00:00'),0.95,0,0,1271,395,0,395,0,0,207600,103800,5147,1588,1922,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(125),pond(126)],"
Simulation 3,date ('2006-01-01 00:00:00'),0.95,0,0,932,399,0,399,0,0,195000,97500,4802,1562,1774,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(126)],"
Simulation 4,date ('2006-01-01 00:00:00'),0.95,0,0,1585,645,0,645,0,0,306000,153000,6617,2064,2451,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(130),pond(144)],"
Simulation 0,date ('2007-01-01 00:00:00'),0.95,0,0,1050,293,0,293,0,0,223500,111750,4992,1628,1834,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2007-01-01 00:00:00'),0.95,0,0,2120,428,0,428,0,0,280500,140250,6532,1837,2426,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(130),pond(131)],"
Simulation 2,date ('2007-01-01 00:00:00'),0.95,0,0,871,468,0,468,0,0,301200,150600,6017,2100,2244,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(125),pond(126)],"
Simulation 3,date ('2007-01-01 00:00:00'),0.95,0,0,1317,405,0,405,0,0,263700,131850,6116,1962,2264,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(18),pond(125),pond(126)],"
Simulation 4,date ('2007-01-01 00:00:00'),0.95,0,0,1884,650,0,650,0,0,409200,204600,8496,2687,3132,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(18),pond(19),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2008-01-01 00:00:00'),0.95,0,0,974,618,0,618,0,0,291900,145950,6689,2334,2484,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 1,date ('2008-01-01 00:00:00'),0.95,0,0,1741,649,0,649,0,0,419400,209700,8269,2675,3041,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(130),pond(131)],"
Simulation 2,date ('2008-01-01 00:00:00'),0.95,0,0,1798,500,0,500,0,0,375000,187500,7956,2527,2974,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126)],"
Simulation 3,date ('2008-01-01 00:00:00'),0.95,0,0,2224,719,0,719,0,0,360000,180000,9005,2718,3364,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126)],"
Simulation 4,date ('2008-01-01 00:00:00'),0.95,0,0,1447,779,0,779,0,0,554700,277350,10167,3545,3748,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(18),pond(19),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2009-01-01 00:00:00'),0.95,0,0,1665,510,0,510,0,0,389100,194550,8351,2721,3129,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126)],"
Simulation 1,date ('2009-01-01 00:00:00'),0.95,0,0,1808,679,0,679,0,0,543900,271950,10215,3429,3791,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(18),pond(19),pond(125),pond(126)],"
Simulation 2,date ('2009-01-01 00:00:00'),0.95,0,0,1754,619,0,619,0,0,503400,251700,9908,3313,3700,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(45),pond(125),pond(126),pond(130),pond(144)],"
Simulation 3,date ('2009-01-01 00:00:00'),0.95,0,0,1598,1055,0,1055,0,0,539100,269550,11752,4078,4340,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(128),pond(130)],"
Simulation 4,date ('2009-01-01 00:00:00'),0.95,0,0,2307,684,0,684,0,0,672900,336450,12574,4145,4663,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2010-01-01 00:00:00'),0.95,0,0,1781,603,0,603,0,0,493500,246750,10128,3389,3836,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(133)],"
Simulation 1,date ('2010-01-01 00:00:00'),0.95,0,0,1531,712,0,712,0,0,683100,341550,11736,4156,4339,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(18),pond(19),pond(125),pond(126)],"
Simulation 2,date ('2010-01-01 00:00:00'),0.95,0,0,1496,611,0,611,0,0,629700,314850,11397,3976,4265,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(45),pond(125),pond(126),pond(130),pond(144)],"
Simulation 3,date ('2010-01-01 00:00:00'),0.95,0,0,2089,809,0,809,0,0,694500,347250,13829,4674,5159,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(128),pond(130)],"
Simulation 4,date ('2010-01-01 00:00:00'),0.95,0,0,1876,849,0,849,0,0,847500,423750,14492,5101,5368,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2011-01-01 00:00:00'),0.95,0,0,119,656,0,656,0,0,624600,312300,10242,4135,3874,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(133),pond(144)],"
Simulation 1,date ('2011-01-01 00:00:00'),0.95,0,0,1407,654,0,654,0,0,808800,404400,13131,4782,4871,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(18),pond(19),pond(125),pond(126),pond(133)],"
Simulation 2,date ('2011-01-01 00:00:00'),0.95,0,0,443,611,0,611,0,0,731400,365700,11832,4542,4434,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(130)],"
Simulation 3,date ('2011-01-01 00:00:00'),0.95,0,0,1031,820,0,820,0,0,861000,430500,14846,5490,5530,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(128),pond(130)],"
Simulation 4,date ('2011-01-01 00:00:00'),0.95,0,0,1131,813,0,813,0,0,986100,493050,15614,5843,5756,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2012-01-01 00:00:00'),0.95,0,0,2572,325,0,325,0,0,659100,329550,12809,4180,4854,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(133),pond(144)],"
Simulation 1,date ('2012-01-01 00:00:00'),0.95,0,0,2750,602,0,602,0,0,924900,462450,15868,5343,5905,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(133)],"
Simulation 2,date ('2012-01-01 00:00:00'),0.95,0,0,1965,398,0,398,0,0,787800,393900,13788,4716,5172,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(130)],"
Simulation 3,date ('2012-01-01 00:00:00'),0.95,0,0,4208,628,0,628,0,0,962700,481350,19039,5897,7125,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(21),pond(125),pond(126),pond(128),pond(131)],"
Simulation 4,date ('2012-01-01 00:00:00'),0.95,0,0,1967,629,0,629,0,0,1100100,550050,17571,6291,6505,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2013-01-01 00:00:00'),0.95,0,0,1085,700,0,700,0,0,831000,415500,13945,5209,5249,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2013-01-01 00:00:00'),0.95,0,0,1555,867,0,867,0,0,1111200,555600,17513,6473,6528,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(133)],"
Simulation 2,date ('2013-01-01 00:00:00'),0.95,0,0,1606,627,0,627,0,0,921000,460500,15480,5555,5802,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(45),pond(125),pond(126)],"
Simulation 3,date ('2013-01-01 00:00:00'),0.95,0,0,1859,1663,0,1663,0,0,1246800,623400,22133,8095,8272,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(128),pond(133)],"
Simulation 4,date ('2013-01-01 00:00:00'),0.95,0,0,1619,704,0,704,0,0,1247400,623700,19179,7076,7093,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(133),pond(144)],"
Simulation 0,date ('2014-01-01 00:00:00'),0.95,0,0,1195,863,0,863,0,0,900600,450300,16332,6118,6126,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(19),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2014-01-01 00:00:00'),0.95,0,0,1889,944,0,944,0,0,1240500,620250,20288,7493,7540,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(133)],"
Simulation 2,date ('2014-01-01 00:00:00'),0.95,0,0,1604,637,0,637,0,0,1045500,522750,17150,6245,6451,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(45),pond(125),pond(126)],"
Simulation 3,date ('2014-01-01 00:00:00'),0.95,0,0,3570,1499,0,1499,0,0,1460700,730350,26871,9405,10037,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(127),pond(128),pond(133)],"
Simulation 4,date ('2014-01-01 00:00:00'),0.95,0,0,2257,695,0,695,0,0,1365300,682650,21533,7771,7992,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(133),pond(144)],"
Simulation 0,date ('2015-01-01 00:00:00'),0.95,0,0,1837,673,0,673,0,0,1056900,528450,18160,6601,6775,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(125),pond(126),pond(131),pond(144)],"
Simulation 1,date ('2015-01-01 00:00:00'),0.95,0,0,4042,881,0,881,0,0,1424400,712200,24459,8315,9070,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(133)],"
Simulation 2,date ('2015-01-01 00:00:00'),0.95,0,0,2265,629,0,629,0,0,1164300,582150,19511,6892,7321,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(45),pond(125),pond(126)],"
Simulation 3,date ('2015-01-01 00:00:00'),0.95,0,0,4019,1435,0,1435,0,0,1775700,887850,30877,10835,11570,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(127),pond(128),pond(133)],"
Simulation 4,date ('2015-01-01 00:00:00'),0.95,0,0,4054,879,0,879,0,0,1539000,769500,26128,8870,9667,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2016-01-01 00:00:00'),0.95,0,0,302,1190,0,1190,0,0,1167300,583650,19760,7802,7359,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2016-01-01 00:00:00'),0.95,0,0,1473,1908,0,1908,0,0,1706100,853050,27432,10579,10160,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(45),pond(125),pond(126),pond(144)],"
Simulation 2,date ('2016-01-01 00:00:00'),0.95,0,0,318,1360,0,1360,0,0,1318800,659400,21176,8408,7933,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(130),pond(144)],"
Simulation 3,date ('2016-01-01 00:00:00'),0.95,0,0,742,2862,0,2862,0,0,2073900,1036950,35150,13920,13168,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(127),pond(128),pond(133),pond(144)],"
Simulation 4,date ('2016-01-01 00:00:00'),0.95,0,0,1397,1715,0,1715,0,0,1829400,914700,28623,10964,10650,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(127),pond(144)],"
Simulation 0,date ('2017-01-01 00:00:00'),0.95,0,0,189,642,0,642,0,0,1296900,648450,19940,7917,7417,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2017-01-01 00:00:00'),0.95,0,0,1455,1234,0,1234,0,0,1920300,960150,28860,11137,10699,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(127),pond(144)],"
Simulation 2,date ('2017-01-01 00:00:00'),0.95,0,0,494,748,0,748,0,0,1449300,724650,21651,8534,8116,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2017-01-01 00:00:00'),0.95,0,0,950,1623,0,1623,0,0,2395200,1197600,36070,14201,13507,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(128)],"
Simulation 4,date ('2017-01-01 00:00:00'),0.95,0,0,1881,1113,0,1113,0,0,2013900,1006950,30484,11515,11335,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(130),pond(144)],"
Simulation 0,date ('2018-01-01 00:00:00'),0.95,0,0,1270,365,0,365,0,0,1335000,667500,21200,7976,7868,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2018-01-01 00:00:00'),0.95,0,0,944,887,0,887,0,0,2064600,1032300,29776,11699,11013,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(127),pond(133),pond(144)],"
Simulation 2,date ('2018-01-01 00:00:00'),0.95,0,0,226,480,0,480,0,0,1517700,758850,21858,8716,8199,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2018-01-01 00:00:00'),0.95,0,0,2361,1016,0,1016,0,0,2531400,1265700,38401,14575,14381,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(128)],"
Simulation 4,date ('2018-01-01 00:00:00'),0.95,0,0,598,949,0,949,0,0,2189100,1094550,31062,12264,11544,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(130),pond(144)],"
Simulation 0,date ('2019-01-01 00:00:00'),0.95,0,0,1998,428,0,428,0,0,1438500,719250,23186,8482,8629,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(129),pond(144)],"
Simulation 1,date ('2019-01-01 00:00:00'),0.95,0,0,1660,682,0,682,0,0,2174700,1087350,31523,12117,11659,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(131),pond(133),pond(144)],"
Simulation 2,date ('2019-01-01 00:00:00'),0.95,0,0,1094,326,0,326,0,0,1569000,784500,23089,8848,8694,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2019-01-01 00:00:00'),0.95,0,0,3795,962,0,962,0,0,2758200,1379100,42166,15502,15794,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(128),pond(133)],"
Simulation 4,date ('2019-01-01 00:00:00'),0.95,0,0,1806,911,0,911,0,0,2266500,1133250,33654,12805,12499,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2020-01-01 00:00:00'),0.95,0,0,1760,648,0,648,0,0,1555200,777600,25108,9350,9405,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2020-01-01 00:00:00'),0.95,0,0,3881,727,0,727,0,0,2312100,1156050,35749,12902,13232,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(133),pond(144)],"
Simulation 2,date ('2020-01-01 00:00:00'),0.95,0,0,2243,391,0,391,0,0,1657200,828600,25424,9328,9524,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2020-01-01 00:00:00'),0.95,0,0,4179,1222,0,1222,0,0,3014100,1507050,46368,16977,17356,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(128),pond(130),pond(133),pond(144)],"
Simulation 4,date ('2020-01-01 00:00:00'),0.95,0,0,3502,824,0,824,0,0,2467200,1233600,37213,13574,13829,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2021-01-01 00:00:00'),0.95,0,0,1455,1174,0,1174,0,0,1688400,844200,27759,10541,10409,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(19),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2021-01-01 00:00:00'),0.95,0,0,2119,1712,0,1712,0,0,2583000,1291500,39191,15001,14510,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(130),pond(131),pond(132),pond(133),pond(144)],"
Simulation 2,date ('2021-01-01 00:00:00'),0.95,0,0,1628,869,0,869,0,0,1801500,900750,27522,10428,10307,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2021-01-01 00:00:00'),0.95,0,0,3837,2302,0,2302,0,0,3313200,1656600,52389,19544,19573,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(128),pond(130),pond(133),pond(144)],"
Simulation 4,date ('2021-01-01 00:00:00'),0.95,0,0,1984,1480,0,1480,0,0,2691900,1345950,40172,15358,14918,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(133),pond(138),pond(144)],"
Simulation 0,date ('2022-01-01 00:00:00'),0.95,0,0,1270,271,2,269,1161,0,1734000,867000,29009,11104,10863,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(19),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2022-01-01 00:00:00'),0.95,0,0,1337,753,1,752,1044,0,2701800,1350900,40495,15851,15025,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(45),pond(125),pond(126),pond(130),pond(131),pond(132),pond(133),pond(138),pond(144)],"
Simulation 2,date ('2022-01-01 00:00:00'),0.95,0,0,1669,273,0,273,985,0,1840200,920100,29165,11080,10915,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2022-01-01 00:00:00'),0.95,0,0,1063,1449,0,1449,862,0,3637200,1818600,53410,21016,19976,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(127),pond(128),pond(130),pond(133),pond(138),pond(144)],"
Simulation 4,date ('2022-01-01 00:00:00'),0.95,0,0,2891,548,0,548,1203,0,2781900,1390950,43030,16177,15962,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(133),pond(138),pond(144)],"
Simulation 0,date ('2023-01-01 00:00:00'),0.95,0,0,920,95,1,94,1708,0,1745400,872700,29909,11591,11188,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2023-01-01 00:00:00'),0.95,0,0,2099,334,1,333,1643,0,2744700,1372350,42561,16372,15784,0,",[pond(0),pond(8),pond(9),pond(10),pond(15),pond(16),pond(45),pond(125),pond(126),pond(130),pond(131),pond(132),pond(144)],"
Simulation 2,date ('2023-01-01 00:00:00'),0.95,0,0,949,82,0,82,1747,0,1852200,926100,30087,11751,11248,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2023-01-01 00:00:00'),0.95,0,0,3118,716,0,716,1278,0,3696000,1848000,56485,21455,21083,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(127),pond(128),pond(130),pond(131),pond(133),pond(144)],"
Simulation 4,date ('2023-01-01 00:00:00'),0.95,0,0,1763,505,1,504,1810,0,2894100,1447050,44760,17300,16593,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(133),pond(138),pond(144)],"
Simulation 0,date ('2024-01-01 00:00:00'),0.95,0,0,351,88,0,88,1974,0,1772100,886050,30237,11953,11305,0,",[pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2024-01-01 00:00:00'),0.95,0,0,1830,406,0,406,2021,0,2851500,1425750,44357,17229,16426,0,",[pond(0),pond(8),pond(9),pond(10),pond(15),pond(16),pond(45),pond(125),pond(126),pond(127),pond(131),pond(132),pond(144)],"
