self.name,current_date,probabilityCatch,sum((offspring where each.isEgg) collect each.count),sum((offspring where !each.isEgg) collect each.count),(juvenil count true) + (migrant count each.isJuvenil),(adult count true) + (migrant count !each.isJuvenil),adult count each.slipped,adult count !each.slipped,catched_adult_tot,catched_juv_tot,eggs_tot,larva_tot,juv_tot,adult_tot,migrantJuv_tot,migrantAdult_tot,'\"',occupiedPonds_list,'\"'
Simulation 3,date ('2011-01-01 00:00:00'),0.95,0,0,314,1156,0,1156,0,0,1130700,565350,18161,7237,6766,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(131),pond(133),pond(144)],"
Simulation 4,date ('2011-01-01 00:00:00'),0.95,0,0,269,599,0,599,0,0,733200,366600,11401,4548,4242,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(133),pond(144)],"
Simulation 0,date ('2012-01-01 00:00:00'),0.95,0,0,1225,498,0,498,0,0,943800,471900,15783,5820,5848,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 1,date ('2012-01-01 00:00:00'),0.95,0,0,2493,393,0,393,0,0,851700,425850,14936,5118,5646,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 2,date ('2012-01-01 00:00:00'),0.95,0,0,1416,376,0,376,0,0,729000,364500,13075,4748,4824,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(129)],"
Simulation 3,date ('2012-01-01 00:00:00'),0.95,0,0,3094,626,0,626,0,0,1197300,598650,21239,7348,7963,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(144)],"
Simulation 4,date ('2012-01-01 00:00:00'),0.95,0,0,2147,363,0,363,0,0,779700,389850,13539,4649,5004,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(19),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2013-01-01 00:00:00'),0.95,0,0,766,452,0,452,0,0,1064100,532050,16531,6303,6130,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 1,date ('2013-01-01 00:00:00'),0.95,0,0,1294,748,0,748,0,0,1025100,512550,16346,6176,6189,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 2,date ('2013-01-01 00:00:00'),0.95,0,0,722,542,0,542,0,0,854100,427050,13968,5376,5156,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126)],"
Simulation 3,date ('2013-01-01 00:00:00'),0.95,0,0,2517,945,0,945,0,0,1426800,713400,23737,8575,8870,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126)],"
Simulation 4,date ('2013-01-01 00:00:00'),0.95,0,0,1609,692,0,692,0,0,927300,463650,15391,5582,5688,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2014-01-01 00:00:00'),0.95,0,0,2368,408,0,408,0,0,1117800,558900,19013,6635,7033,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(129)],"
Simulation 1,date ('2014-01-01 00:00:00'),0.95,0,0,1615,632,0,632,0,0,1120500,560250,17942,6670,6778,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 2,date ('2014-01-01 00:00:00'),0.95,0,0,634,743,0,743,0,0,911400,455700,16200,6316,6021,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(133),pond(144)],"
Simulation 3,date ('2014-01-01 00:00:00'),0.95,0,0,2364,1180,0,1180,0,0,1602300,801150,26942,9976,10071,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(138)],"
Simulation 4,date ('2014-01-01 00:00:00'),0.95,0,0,1644,687,0,687,0,0,1049100,524550,17115,6239,6404,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(17),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2015-01-01 00:00:00'),0.95,0,0,2843,708,0,708,0,0,1288200,644100,21897,7585,8060,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(129)],"
Simulation 1,date ('2015-01-01 00:00:00'),0.95,0,0,1537,603,0,603,0,0,1244400,622200,19458,7263,7330,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(18),pond(19),pond(125),pond(126),pond(127)],"
Simulation 2,date ('2015-01-01 00:00:00'),0.95,0,0,2673,528,0,528,0,0,1028400,514200,19142,6681,7134,0,",[pond(0),pond(1),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2015-01-01 00:00:00'),0.95,0,0,3374,1070,0,1070,0,0,1836900,918450,30397,10954,11405,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(138)],"
