myself.age_adult
[370.0,337.0,300.0,235.0,459.0,258.0,216.0,477.0,322.0,421.0,132.0,442.0,204.0,218.0,322.0,520.0,378.0,572.0,325.0,121.0,379.0,333.0,426.0,223.0,542.0,426.0,510.0,393.0,452.0,349.0,317.0,342.0,102.0,162.0,184.0,332.0,566.0,379.0,247.0,575.0,540.0,399.0,259.0,159.0,320.0,176.0,327.0,252.0,295.0,135.0]
[247.0,566.0,272.0,100.0,137.0,578.0,548.0,525.0,141.0,210.0,240.0,100.0,235.0,225.0,101.0,484.0,291.0,577.0,223.0,430.0,452.0,277.0,202.0,197.0,101.0,356.0,305.0,153.0,394.0,212.0,498.0,225.0,189.0,317.0,104.0,305.0,307.0,425.0,220.0,450.0,111.0,531.0,592.0,358.0,363.0,100.0,251.0,113.0,566.0,353.0]
[540.0,562.0,562.0,337.0,426.0,385.0,468.0,441.0,354.0,173.0,568.0,177.0,422.0,324.0,392.0,502.0,425.0,475.0,174.0,182.0,355.0,588.0,238.0,341.0,428.0,434.0,121.0,339.0,538.0,401.0,378.0,187.0,581.0,174.0,115.0,414.0,497.0,517.0,231.0,238.0,205.0,171.0,320.0,539.0,522.0,249.0,385.0,227.0,245.0,296.0]
[460.0,393.0,366.0,457.0,347.0,416.0,253.0,187.0,232.0,331.0,200.0,492.0,249.0,412.0,169.0,260.0,152.0,363.0,298.0,335.0,388.0,177.0,347.0,572.0,135.0,592.0,141.0,238.0,529.0,181.0,502.0,515.0,553.0,161.0,396.0,246.0,555.0,221.0,561.0,450.0,338.0,471.0,559.0,349.0,577.0,332.0,265.0,487.0,409.0,118.0]
[188.0,234.0,280.0,289.0,205.0,307.0,261.0,245.0,443.0,440.0,263.0,499.0,255.0,321.0,425.0,482.0,495.0,522.0,480.0,421.0,122.0,159.0,358.0,157.0,569.0,120.0,112.0,284.0,253.0,167.0,107.0,200.0,494.0,340.0,588.0,283.0,429.0,202.0,582.0,217.0,251.0,523.0,161.0,547.0,171.0,343.0,555.0,476.0,255.0,532.0]
[275.0,178.0,274.0,380.0,156.0,226.0,357.0,168.0,228.0,443.0,552.0,448.0,535.0,310.0,240.0,257.0,121.0,170.0,492.0,128.0,143.0,299.0,511.0,439.0,247.0,492.0,541.0,154.0,221.0,375.0,450.0,495.0,233.0,121.0,162.0,119.0,528.0,120.0,478.0,450.0,399.0,132.0,431.0,519.0,239.0,243.0,371.0,164.0,440.0,582.0]
[107.0,467.0,347.0,587.0,358.0,110.0,415.0,316.0,346.0,292.0,97.0,424.0,548.0,538.0,274.0,208.0,126.0,191.0,583.0,236.0,432.0,478.0,177.0,533.0,494.0,349.0,132.0,424.0,142.0,226.0,119.0,194.0,333.0,143.0,304.0,327.0,568.0,497.0,149.0,334.0,98.0,256.0,534.0,480.0,508.0,553.0,318.0,516.0,510.0,224.0]
[394.0,306.0,539.0,414.0,143.0,98.0,422.0,560.0,179.0,107.0,144.0,439.0,391.0,231.0,415.0,440.0,140.0,259.0,223.0,187.0,272.0,275.0,257.0,411.0,553.0,245.0,215.0,330.0,407.0,214.0,510.0,571.0,140.0,203.0,392.0,209.0,166.0,274.0,560.0,480.0,366.0,536.0,593.0,397.0,443.0,381.0,154.0,206.0,412.0,152.0]
[269.0,501.0,206.0,395.0,451.0,402.0,206.0,106.0,530.0,175.0,121.0,461.0,372.0,492.0,352.0,384.0,519.0,129.0,244.0,278.0,308.0,244.0,558.0,493.0,216.0,235.0,541.0,178.0,464.0,311.0,316.0,422.0,471.0,224.0,238.0,137.0,119.0,148.0,336.0,327.0,97.0,158.0,211.0,451.0,156.0,564.0,501.0,279.0,480.0,425.0]
